category	filename	sha256	bytes
atlas_stone_void	quartz_rose_[Era_4_VOID].prompt.txt	93486f5cc9b219034d4aaf1868a85c6c537e40fa3aacf65554983cf025145885	612
atlas_stone_void	quartz_smoky_[Era_4_VOID].prompt.txt	e8a46bad1faf0b1bc441cdd44d32729ee7ea724c9241671f9ca82ead42430493	603
atlas_stone_void	quartz_white_[Era_4_VOID].prompt.txt	43b11cfc85dc442185dc804f40187f3bf05e4131895b58990c100407ccaf6e9f	658
atlas_stone_void	rubble_pile_[Era_4_VOID].prompt.txt	7f3280d52f00cb53ef218149e90fde521b5727c2a0355c2c6f12aa9ff0a0a0be	611
atlas_stone_void	ruin_crumbling_[Era_4_VOID].prompt.txt	e4200999827c4e592dceec690482126c3a1faf7585ccec54a2e92c3a349c08b1	638
atlas_stone_void	ruin_overgrown_[Era_4_VOID].prompt.txt	c65b6cb0ddc74fd56b4934e43d05a6cb87320e79e78be28801bbf2cad769a27c	655
atlas_stone_void	sandstone_carved_[Era_4_VOID].prompt.txt	6b044cc3a229daa735e9c4a2a93c7341a34d6b3e6e54551b9fd4e1d47a9ce7b3	643
atlas_stone_void	sandstone_red_[Era_4_VOID].prompt.txt	dd439565ca0e66214d4adc0f141d6b09364bbe2807057622cace2899431d629a	568
atlas_stone_void	sandstone_tan_[Era_4_VOID].prompt.txt	99b59ce6b0df32531258c95fe1db8c60a52e801607cf6619311d9df647bed8b8	625
atlas_stone_void	sewer_stone_[Era_4_VOID].prompt.txt	b133e54077ebb839050aeb598623be8712b779a7fe8d00c64cd23fbbd2ceacb2	560
atlas_stone_void	shale_dark_[Era_4_VOID].prompt.txt	bd1cfa3b7b3579fb8373f7e29abbb6e8cdf63371e0484b5eabc6b083dab54f1d	626
atlas_stone_void	slate_blue_[Era_4_VOID].prompt.txt	0787341d603c495bda40c0e3bc8af8560e64a841e8d17c0ca14ddd7ee43d0c80	653
atlas_stone_void	slate_grey_[Era_4_VOID].prompt.txt	1f36cfbe5a1307fd6793e9580e155d902ed90de984f3518f1d4f47e613f88462	620
atlas_stone_void	temple_altar_[Era_4_VOID].prompt.txt	45eacd9c6c33fbc9779bc2b7fd47d4a611d1c1072dc0a1c059ffdd71f8f105a8	666
atlas_stone_void	temple_stone_[Era_4_VOID].prompt.txt	cc5b1095f40609502e4554d614211ebb24b2e1dbbcba044a6ada71ef94f0c79b	606
atlas_stone_void	tomb_wall_[Era_4_VOID].prompt.txt	13351deb4184ae86ab0f4df606109fe56e2bb9b8c444f710847fba8eb6e78af1	604
atlas_stone_void	tower_stone_[Era_4_VOID].prompt.txt	f5f670534908379a38d539d42407888a22d69cdaff31f27c7f04816835248f6d	660
atlas_stone_void	travertine_[Era_4_VOID].prompt.txt	c978471ca6988fb8afc624e7cd76901e72700117f211292b4598741ce9bc3ba1	634
atlas_stone_void	well_stone_[Era_4_VOID].prompt.txt	5295b0667560cacd902dab4e2bbba3467d5fbab63476c4e473c5ada5fc42d90a	618
atlas_stone	amethyst.prompt.txt	992f1132bf5ccfd6fb34d9b696978b6e82f8163ba3db5a9154366f012facc4dc	358
atlas_stone	basalt_dark.prompt.txt	99f37047844daa01fe755da2be1088567011b1d1a9c61de2c92824e88989cf48	347
atlas_stone	basalt_rough.prompt.txt	91199d3fe5dccd73f56cc2f674e7b2881f3f1251c7b083424b7e80a76d2a0e8b	359
atlas_stone	boulder_surface.prompt.txt	c2ac8ea7db079acd7a2b0fe6e50521c3bfee33f739d5cdf92b9eae15ae8b0620	549
atlas_stone	bridge_stone.prompt.txt	f4e07b1c39e32b8bf4d6e94b9ef30a0a9809a718e75fa5b543b0fed66fd06e50	548
atlas_stone	cairn_stacked.prompt.txt	9fc0861dcc6c11491decb0eda3e22b35b88fea2998b95b395ce3ffc102aab207	611
atlas_stone	castle_battlement.prompt.txt	191860f8dc044dbca74f603245acacaea5f653215d9c5dbc0ca2776ede937ecc	551
atlas_stone	castle_wall_exterior.prompt.txt	aa33d3d625fbf13e252be5398e7f8cc243059ee87cdadbbd61d1430ecb7f6578	584
atlas_stone	castle_wall_interior.prompt.txt	268bdaed106ddce311054456f282cf4fd4a5b1c19a62b06808a36b9cb32c9e2e	551
atlas_stone	cave_crystal_embed.prompt.txt	ab0f87d1837faa999f59a5f39778c65130ebc5fd410cc28d7df0ec1ac5d8a789	586
atlas_stone	cave_stalactite.prompt.txt	6f5f645ba5b3554b0864fb30affae43c1bbdfa28c0dd2d4df415653a548517da	595
atlas_stone	cave_wall_dry.prompt.txt	ba3b9ff20d87139e4e6eb0f7ebccd58d8a1f5c49150e2d62cc06f182bc141945	499
atlas_stone	cave_wall_wet.prompt.txt	00ac6b8bccb2f86b8370d01b3092632cb35b41581a9be980f7166f3fae754a3d	603
atlas_stone	cliff_face.prompt.txt	9f98d779ce2ace4535fdc5d59f1ba4044cd341cf26d90b9732aebd0723929990	558
atlas_stone	cobblestone_old.prompt.txt	ce48ecfe177a899b3ab7673e5e575ca305240486880cc9313c5f022e903e071d	552
atlas_stone	cobblestone_road.prompt.txt	f4e5f9f310aedc0f61132196e49377d8a2bfddc800f9ad37b2d34a06698b7653	564
atlas_stone	crypt_stone.prompt.txt	3f564e40e6fb0ebd5da143cd8c27a5d236908a663d1d34c839770d497df5a701	547
atlas_stone	dungeon_block.prompt.txt	e52de6a21c6e58a4fda776b0f635594fedf617dd68b20fad31e52afb4b7eab88	581
atlas_stone	dungeon_bloodstain.prompt.txt	1a66215f41459fc80e6c987088309a8efda3f43f8eb9b76720d55b68783d4bde	581
atlas_stone	dungeon_mossy.prompt.txt	4027d4ebc4fd1bb27219e9e55269208727dd1f578c8b61d747b30de6eddb8daf	594
atlas_stone	dungeon_scratched.prompt.txt	60d676e5b10666eed490cb67bcb395382736dd73db93bd1ac6b6400aab7ecd56	637
atlas_stone	flagstone_cut.prompt.txt	7b73e3262468a7ed099be4452ab618d8f3700d9cd6951b9f7025e0e63717e7e0	555
atlas_stone	flagstone_irregular.prompt.txt	b53cd67f3106800aca60654ae7adfba762dc0b848ac5f7fcf1b13a3571362824	594
atlas_stone	flint_grey.prompt.txt	9b8cbfa7cb421f82cc65f6e70fbf83f54bc4999f34c99b228e402d41c273d06d	354
atlas_stone	foundation_cracked.prompt.txt	58c2acfcb3064235fcd7cae0eeb3d2bc0576128ec4ac7b9070568952abbba567	532
atlas_stone	gneiss_banded.prompt.txt	eaab537cae77cdfa631f87050a11bed0c0fcf58938652d4287f110ecef7ae60a	615
atlas_stone	granite_dark.prompt.txt	6bbe7554f1df643a59ae8778d858c72223eda9d6a63563be98557e9228299cdd	358
atlas_stone	granite_grey.prompt.txt	afcf763d69035d1d904bb332a2e33af642f332529af640149b5ab92a8c56fa4a	360
atlas_stone	granite_pink.prompt.txt	04ba87ce67b983650a518fbe577aaa0e9e36d187de5091863bba2fb3dd482a7d	365
atlas_stone	gravel_fine.prompt.txt	63696901bcba5c2694abb3ca80ab056ad5773235faaf27379d7fd824f8f5d779	634
atlas_stone	gravel_river.prompt.txt	4cbf6176161adf835e3882bca51bfaeadb4355b40272cbff921d9233e1c7bcb5	585
atlas_stone	limestone_pale.prompt.txt	8475debf9e395fb937d824ba06be354c5eba21f67e0dde156111f1c4d47bf970	360
atlas_stone	limestone_weathered.prompt.txt	aa002950edd8f1c11e0feff667870f784ea293d4021c9795c018e5d0c958bedc	364
atlas_stone	marble_dark.prompt.txt	19128d1c996055fdb6f20f5caa30032cbcf5dd0a45df8419d7e5047238c9a29e	351
atlas_stone	marble_green.prompt.txt	8b41208e1bcb1ceddaf37ea00a06664d22668014228d4a2e3887f3a12a1005fa	361
atlas_stone	marble_rose.prompt.txt	05d3a5573341a08bb0e68243ce8df21983289b43e11b295b3431fbfc9c4324fd	347
atlas_stone	marble_white.prompt.txt	cb11a44c500cd032f9e41481cf4527083a6d2ce5dde8e5204a407f337108fe11	355
atlas_stone	mosaic_floor.prompt.txt	af57103a865d687d6d60bc1823ae813f51121a1839988b4061dcb41989df9f52	634
atlas_stone	obelisk_carved.prompt.txt	2d24b4580c13522eea86f1db58f4df8c0fd70fa460118ee927e1e4aa0a3d7919	575
atlas_stone	obsidian_fractured.prompt.txt	60290f68f8874b90b0248b5ac26433afd0d002a1f2a26ba2b271765ce2315093	369
atlas_stone	obsidian_smooth.prompt.txt	741b217d36921da751ab04e439143ada09e8442076808bb684a9c81ced0f42ce	341
atlas_stone	pillar_fluted.prompt.txt	79b081a2a9709d81ed635e92d7449c022ba7086ceaa1c33045e42ac3302246fc	602
atlas_stone	pillar_round.prompt.txt	2d8d7d42b4b57d3057478d65621ce4bb678c78c9b00315e02ee630308311af85	598
atlas_stone	pillar_ruined.prompt.txt	ee574582ee169332d018970934da10667755e0fef0e6b8fdc4e1f1c44349804d	631
atlas_stone	pumice.prompt.txt	ebbb278e15e4672019c5a25761723d25a4bee27a04264f9e77669c908602d079	346
atlas_stone	quartz_rose.prompt.txt	821adb55b854b36bc5caa91ebac28cb2ecaec65e00fd39804354bae6516811d6	350
atlas_stone	quartz_smoky.prompt.txt	3da1867e43bc1abf51b638feaf2e3f034118e490f7bc3c695fc9dfd7d36a8c6c	355
atlas_stone	quartz_white.prompt.txt	5bc9305321afee591ac51439ec1a4ea5a470132f6729990f3007e85f4000bb42	361
atlas_stone	rubble_pile.prompt.txt	ba3375a8b19030e892f21b3d43f71a0caf09dbdea4c1070b0993fe4bbb5dcd61	599
atlas_stone	ruin_crumbling.prompt.txt	e94566e12fc0329bb030d456832854a9f35652d502f00b3d7acb3041112cf5b1	498
atlas_stone	ruin_overgrown.prompt.txt	9fb44b2319daa292505c66b92bd08003b08c8f0f5d28ed0d16e69a9f0526e52d	592
atlas_stone	sandstone_carved.prompt.txt	7538319987305b9ac1043d2818bd9213b89c488ebef0a5f9225ac6290f6ea3ab	364
atlas_stone	sandstone_red.prompt.txt	e1ba2bfc124306db8a4c062e2f6964c347c61f068c1bfc6f619852a188e64a6b	358
atlas_stone	sandstone_tan.prompt.txt	e14cf951614306d58e4fd48b8a12a361fde771b3ddc2b2444803bd9c21bab13d	365
atlas_stone	sewer_stone.prompt.txt	e3194b26f56f00953c2fbad32d1f93be7997ea695ed2bb9b85c498c2686dea4e	551
atlas_stone	shale_dark.prompt.txt	684cbc68cdb38583094d8e74f12d9594a444e53d6adca010c302a18a2b9af721	590
atlas_stone	slate_blue.prompt.txt	2bb89bc73aaa3ea6d7b773212157e9a46abef63e89a691cc93e9d3f47db85a8d	353
atlas_stone	slate_grey.prompt.txt	6acb4367e2bc8d7480093a6ad3f900e736b3832c1ebfb2789b4882c1796c69c2	355
atlas_stone	temple_altar.prompt.txt	3a828ccddf35fdfcd91c1aed2ca035150290cc1f010afcc009ae2e6680a7d7ea	639
atlas_stone	temple_stone.prompt.txt	66017f4ad745db254d25bbec89ca6c457eec49068616d9d345b6c338a4417d9a	575
atlas_stone	tomb_wall.prompt.txt	3d476198ff2555c107d2abfbfdf6f145600e452d660402ab3c0bdf8ca241d956	546
atlas_stone	tower_stone.prompt.txt	7cf516ffcdb6dabe90cd02436395b548788bc585a98860a517152ed9a114c043	567
atlas_stone	travertine.prompt.txt	97bc72d337300a0dec537bc62b4be18f52ac0986b9c1e5c3c0def79c3e4413a9	584
atlas_stone	well_stone.prompt.txt	53ee61c2daaa5415b257228304d08a937c77b3bd82fdb22736e64b5eb0bdaf21	578
atlas_wood_ancient	ash_pale_[Era_1_ANCIENT].prompt.txt	3bee82a2b581245025be001d6138d8a7dd23a588678b43a9a772090e38472143	641
atlas_wood_ancient	bamboo_[Era_1_ANCIENT].prompt.txt	57bb3e7e714974c1865983841569e49667992d3ff1c7159cd8358e5002652c27	579
atlas_wood_ancient	bark_ancient_gnarled_[Era_1_ANCIENT].prompt.txt	524e4a194d55b2316eb88297c1e733427f68c7091c058ab21a24260d324b6d12	613
atlas_wood_ancient	bark_dead_grey_[Era_1_ANCIENT].prompt.txt	cafd25fa1fd0178abbf29c3e3b8a63a836ff749e9b1f967d0efa2ee030884432	580
atlas_wood_ancient	bark_oak_rough_[Era_1_ANCIENT].prompt.txt	dd565cad3668e15cf803d471c977ad3e04f951ae5939a4d8e612d1c3c759cf53	587
atlas_wood_ancient	bark_pine_scale_[Era_1_ANCIENT].prompt.txt	b3d128fa4547a01397ca1db30bc4a16b550cdce73da71eef73d372080d009e29	563
atlas_wood_ancient	beam_carved_[Era_1_ANCIENT].prompt.txt	ecf03ce08a809eee457f861edc009b2165e72c4b809f7e40149ff877c8044083	553
atlas_wood_ancient	beam_exposed_[Era_1_ANCIENT].prompt.txt	e93c2ee5e87d2ef106d7a1e07ae479daebdda567ff7d694f8a1f193950321072	584
atlas_wood_ancient	beam_heavy_[Era_1_ANCIENT].prompt.txt	4caa212c3b3c5a203e9402336aa9e857aa68438154bc0b2be89d308348c858b7	633
atlas_wood_ancient	birch_bark_[Era_1_ANCIENT].prompt.txt	389f6b7beb886910012149fb2bdcfa135d10666fcfdfe065d97b20c54fcae5ce	598
atlas_wood_ancient	birch_white_[Era_1_ANCIENT].prompt.txt	2d62e771e6c71dbedc92a1fd5d4c43690ca45cd47369ebd22c4f56852471aca9	585
atlas_wood_ancient	cedar_grey_[Era_1_ANCIENT].prompt.txt	b17ad6a4b96e36a4e4fd21b081fc783252e4437a7b7680157777af19b20d8ba2	584
atlas_wood_ancient	cedar_red_[Era_1_ANCIENT].prompt.txt	3f71837eb6e345564e1687cb544afd957f339858b251b1962d9cf37be119e54e	653
atlas_wood_ancient	charred_deep_[Era_1_ANCIENT].prompt.txt	825310117e8298ef9443f91499e6ec3824e233e57e3e08e38781a55d7a2af47a	614
atlas_wood_ancient	charred_surface_[Era_1_ANCIENT].prompt.txt	8c841a46cae01356dfbc1d31dd91b6f5f4894ea621625be5119a068167059b12	580
atlas_wood_ancient	cherry_warm_[Era_1_ANCIENT].prompt.txt	a658d87a89e852ec3c7ea58dcc9aea892d1dcc2aed01c24855dfda697422e8b8	602
atlas_wood_ancient	driftwood_barnacle_[Era_1_ANCIENT].prompt.txt	5c9bd227f6ef93fcb58ecc16c167ea46b6294140d76f9e8aa13ec70a410d4407	657
atlas_wood_ancient	driftwood_bleached_[Era_1_ANCIENT].prompt.txt	999c7130f0301b56e124dec34091bdfb288e28e054e7cbcad0958aa268100f17	600
atlas_wood_ancient	ebony_black_[Era_1_ANCIENT].prompt.txt	c5da3cf224e7c4186da92d8bb3dab1568dce775a23fa38eee81402d15d4370c8	599
atlas_wood_ancient	elm_interlocked_[Era_1_ANCIENT].prompt.txt	3ac20ad5440d59969d8999ee7547a4553b3d3a9e61018b5cde2fb0b554114c1e	600
atlas_wood_ancient	fence_picket_[Era_1_ANCIENT].prompt.txt	009f12430a651f7b9c6d611187452140d9dd34e5641e3a22a4170f082df906d0	600
atlas_wood_ancient	log_cabin_wall_[Era_1_ANCIENT].prompt.txt	88d983e61d9dbe000d32edb6a2ab9b86aa990c5a694ae1a743f87cc3233970d2	592
atlas_wood_ancient	log_pile_[Era_1_ANCIENT].prompt.txt	b68937657e0774302f476984b93af7a936a00a95efa1b17e3aee303c6fc369b9	616
atlas_wood_ancient	log_split_[Era_1_ANCIENT].prompt.txt	1cada244af12c9dc760cfff0f5f1fb3370d85ff4bd9d7b4140f9ae0591a488b4	552
atlas_wood_ancient	mahogany_deep_[Era_1_ANCIENT].prompt.txt	9b9eb809e1150685ae6be6ee576ef621b0e308dcaf5b72b5ee3a3103f4f65458	586
atlas_wood_ancient	maple_burled_[Era_1_ANCIENT].prompt.txt	28b040644a84dc6ab4c129657538a5e750872a8afaa25ab7726e92a618fc9056	588
atlas_wood_ancient	maple_light_[Era_1_ANCIENT].prompt.txt	e017c9ffb9bdaff0c7aa7a6bce3ab24a2f9eb1b4fb0fdbacaecdc5a4ff9f3dd0	592
atlas_wood_ancient	oak_heartwood_[Era_1_ANCIENT].prompt.txt	a928fc78f2419bc7e43dc94274a86db728edf2be751a442555f799f41728f0cf	558
atlas_wood_ancient	oak_weathered_[Era_1_ANCIENT].prompt.txt	d7f0908f27870e07a2e1b7a15dceb012c29d611e23cc2fccefefd61515d557c8	585
atlas_wood_ancient	petrified_[Era_1_ANCIENT].prompt.txt	a92a9319a8913564c0ed88e2b5e270cd326c31a022caaeb17da055ffe2ccd29a	606
atlas_wood_ancient	pine_aged_[Era_1_ANCIENT].prompt.txt	bbed46c6f01b93a7f994ebee63d2cee406592dde2b2b22f928256d2b9a0122a5	613
atlas_wood_ancient	pine_fresh_[Era_1_ANCIENT].prompt.txt	38ba05dc57770c5ced7255a22545df6a60fa252a6cd85211d66c8185ef6cc208	617
atlas_wood_ancient	plank_floor_new_[Era_1_ANCIENT].prompt.txt	b4a7c49d9139ef350960d34f448c0b3871442e92fe2b78d732ac57db3f90817a	576
atlas_wood_ancient	plank_floor_worn_[Era_1_ANCIENT].prompt.txt	350876e25db90b08d4830bef85b11ff09bab159074c9856be27fe02bb8f899c5	624
atlas_wood_ancient	plank_horizontal_[Era_1_ANCIENT].prompt.txt	704915d9919daec3e8101a5024eb1d50bed198a73b059e4d1a76f403480a5f34	563
atlas_wood_ancient	plank_ship_deck_[Era_1_ANCIENT].prompt.txt	ac38487de44151e7f5d7479c0d1f5b4bd4267bc2b879d9e2d0444a9a07058662	534
atlas_wood_ancient	plank_vertical_[Era_1_ANCIENT].prompt.txt	81cd07723b727ec4914453e83abecc95696f00beb1cb41081de1f952f512e9c2	648
atlas_wood_ancient	rotting_fungal_[Era_1_ANCIENT].prompt.txt	c31a1809f9eaaf732f44aacb47442e4a964b724e0844dbc436c08fc13f058531	647
atlas_wood_ancient	rotting_soft_[Era_1_ANCIENT].prompt.txt	dbbb96a7b69d9831fa2960f6d3be2466b99c781d4e65c5de366b9d11ad117d30	597
atlas_wood_ancient	shingle_old_[Era_1_ANCIENT].prompt.txt	267f34d7a67d3c8aefb82ac6cc65a51b994143eb705ee20f0831b89e3b0e8258	549
atlas_wood_ancient	shingle_wood_[Era_1_ANCIENT].prompt.txt	32aadd04bce3f876b9a13e939693b15ef0b4ab2e99195bf181c788e52be95bf8	578
atlas_wood_ancient	teak_golden_[Era_1_ANCIENT].prompt.txt	6f3de6b7df98b0941ec61660c86f9e3b4a440dff0978f948b77f0b9c5993c9aa	627
atlas_wood_ancient	walnut_dark_[Era_1_ANCIENT].prompt.txt	b77f73d3b03692fe9aef86f106c63070adfd44f257d8f9e168328658959a6b68	617
atlas_wood_decay	ash_pale_[Era_3_DECAY].prompt.txt	75d75f74ee9e8ed71bffe8d8382547f322ce31944d812a8dd6f09bb36a4f0c56	634
atlas_wood_decay	bamboo_[Era_3_DECAY].prompt.txt	2f409a14864b08917238a826935178f042983358ab8ff411f4e88ecf2f40c153	656
atlas_wood_decay	bark_ancient_gnarled_[Era_3_DECAY].prompt.txt	3ab888ef466e0c4aa5508bd4beec0a055460c2b04732a9e67537924c219036b8	640
atlas_wood_decay	bark_dead_grey_[Era_3_DECAY].prompt.txt	fc78e5d63d969ca54a46f1068483e3a84e878f5b95a55d208af35f5d47d16805	605
atlas_wood_decay	bark_oak_rough_[Era_3_DECAY].prompt.txt	e3be0624c13281cfbb19c2af752ea8c689d5565ac776eb4a5f8d61efa20aa750	626
atlas_wood_decay	bark_pine_scale_[Era_3_DECAY].prompt.txt	e0cbb53aa39fa8375885c1b6269daa3c252daf418a70d9e7031a9a36cc214a14	604
atlas_wood_decay	beam_carved_[Era_3_DECAY].prompt.txt	f3973e86540fb29aeca31fbb37955b5d0bf3065f0636abc971e83586b7e3a912	609
atlas_wood_decay	beam_exposed_[Era_3_DECAY].prompt.txt	e8ca4b59e20f02108566cedacb3bc9d431dad6410098395a3ad2b3a448d11904	626
atlas_wood_decay	beam_heavy_[Era_3_DECAY].prompt.txt	43296998496bc82b85b451972de2cb67ff0be0958ccbd8e6ed7e8873cfef35fc	598
atlas_wood_decay	birch_bark_[Era_3_DECAY].prompt.txt	6446442a7402b8c1ecc2ea1019982476c61bc2f5440678f7ddbd55a3619dab20	617
atlas_wood_decay	birch_white_[Era_3_DECAY].prompt.txt	a34426ef6336c0827b785e4da08af1fa47609af5dc412fbdb3d5cdcdea853e3b	623
atlas_wood_decay	cedar_grey_[Era_3_DECAY].prompt.txt	b8e2a0151a2ac7ce5c3bde45251e9bba167a71113800bea5e000361c66e841aa	643
atlas_wood_decay	cedar_red_[Era_3_DECAY].prompt.txt	d646a62d4f223b13e954fb2edf1d7bfe0d60b5c174dc1543bcb8b2590a8b5a8c	617
atlas_wood_decay	charred_deep_[Era_3_DECAY].prompt.txt	b159839c10421a753a1ac8f5e6af9750c65b5122e87bb5f234868e2475e6f933	593
atlas_wood_decay	charred_surface_[Era_3_DECAY].prompt.txt	a36c44d337e7ddbfda964d7cfd21884fb77e3337914e8ba2f33e39effc4a8906	629
atlas_wood_decay	cherry_warm_[Era_3_DECAY].prompt.txt	b0db877019c2748a37e373d6224a59b2c0e8ba15bf9b69bed0bcf8577466f45c	646
atlas_wood_decay	driftwood_barnacle_[Era_3_DECAY].prompt.txt	d9208fa72f787381882d258ca29d930da0bbca580535c7a3dd1fe1fc95441129	650
atlas_wood_decay	driftwood_bleached_[Era_3_DECAY].prompt.txt	ed955340d97bec3ef3ca4fbdb99f1c27c8f4a07004e04d136fdcfca099e9ccdd	584
atlas_wood_decay	ebony_black_[Era_3_DECAY].prompt.txt	8de12f501f468971967a7836cd69af53af111d193d487839c859eef6477ef1d6	642
atlas_wood_decay	elm_interlocked_[Era_3_DECAY].prompt.txt	442345189be7face10aaf50f768ac29637f7c4ae7f4ab4886aeb31c3c9efcd87	549
atlas_wood_decay	log_cabin_wall_[Era_3_DECAY].prompt.txt	dbef854e144bdfa25ca2b20406c8e8b2f170f601bf0705bf24dfad970e75a94c	625
atlas_wood_decay	log_pile_[Era_3_DECAY].prompt.txt	cd73558be8ac2da6f6be8c102f8a1b069997a19b44eb70346973cbe71501a063	629
atlas_wood_decay	log_split_[Era_3_DECAY].prompt.txt	8bd00d6c237c09a35a1e972ef9656bcc05ded0c9339672f4598bf4166213b329	578
atlas_wood_decay	mahogany_deep_[Era_3_DECAY].prompt.txt	757587c8d4bfbef7cb5548014f0f8073d6f38ef7c261a493371bdb1893969380	619
atlas_wood_decay	maple_burled_[Era_3_DECAY].prompt.txt	ad3f2ae08368f719ca05526a277b9097114cbd3fd31676eb6b6db01e0575444c	621
atlas_wood_decay	maple_light_[Era_3_DECAY].prompt.txt	8bed7ad698558b2de563d45a6d168c2c447dc319b3f8d645316fc156376f346d	627
atlas_wood_decay	oak_heartwood_[Era_3_DECAY].prompt.txt	cf98046e666ad775e3032d640ecc62c82634424874b628bf943eb894e2b19fc6	626
atlas_wood_decay	oak_weathered_[Era_3_DECAY].prompt.txt	41d45b0f54440a9ff50abeff8e9b9c5808f558a08480d2e5df18e5a436a350c3	641
atlas_wood_decay	petrified_[Era_3_DECAY].prompt.txt	601791c8b56343e133cadef09c249bec8961f81931a721a2ceb9abece5532517	562
atlas_wood_decay	pine_aged_[Era_3_DECAY].prompt.txt	f9bc7251a6f01c7b19fc5957fbee1c236093354a550e794b95acd2f0cbb1a90e	620
atlas_wood_decay	pine_fresh_[Era_3_DECAY].prompt.txt	1a5b2a701da5988f27aa9d7dd17a34e0bf98467f68a21a3ac56b0ca120316d54	572
atlas_wood_decay	plank_floor_new_[Era_3_DECAY].prompt.txt	471278f25966bbdc9f0dc79d5e94e610683c7b247e6cfbfabd91cada4589af0a	650
atlas_wood_decay	plank_floor_worn_[Era_3_DECAY].prompt.txt	838b22f6284020e424a3dabe72a6a37e59ff8263b93cbe21776ba9f6d529d3ae	614
atlas_wood_decay	plank_horizontal_[Era_3_DECAY].prompt.txt	28710231ef00b55633739cf05efed36d6393ab422eab8036a6582abbc42cd828	638
atlas_wood_decay	plank_ship_deck_[Era_3_DECAY].prompt.txt	c0071247fe86307669767d073c1e0968c1e37053ba61a151a21abcd0567e4aea	617
atlas_wood_decay	plank_vertical_[Era_3_DECAY].prompt.txt	2d1945417284ab6556c9f662ad44843b986bdfc94b45a812b2ec2d78c1bf552b	611
atlas_wood_decay	rotting_fungal_[Era_3_DECAY].prompt.txt	c8c1eab8d21d6c43c2e5f2709e1bf87b7c8fb01c09eb5f708e7a4c305dcc0aa8	596
atlas_wood_decay	rotting_soft_[Era_3_DECAY].prompt.txt	54783e6a2ac061e5b7c218d6fafa615b482d273a34432aba5f6943a48f0ad915	630
atlas_wood_decay	shingle_old_[Era_3_DECAY].prompt.txt	8f2277790717cfe0b531b644418d3b4bc8869a75b2a3052c1966cd02a3a6542f	578
atlas_wood_decay	shingle_wood_[Era_3_DECAY].prompt.txt	376ca65fff40f1388888f5c89bd7efcef083bc15bf3f62a592c2226c4b51fbb4	632
atlas_wood_decay	teak_golden_[Era_3_DECAY].prompt.txt	f800db7d59e5fe5475663a553803f109304f0d0ad378de040adf99d045acc44c	600
atlas_wood_decay	walnut_dark_[Era_3_DECAY].prompt.txt	9f7d9a753503eefc9a5aa5b5efe1faf6fd6ae136a66d9ff2e0caf4f50956e8b4	646
atlas_wood_golden	ash_pale_[Era_2_GOLDEN_AGE].prompt.txt	80cf03be6bd1451f87fe7231bef4dd516bb0ff8436b491d1bf3af6629dd9a019	657
atlas_wood_golden	bamboo_[Era_2_GOLDEN_AGE].prompt.txt	32a282351cba092ea084e1abe1a83887788edb8e1ef6120ae088fbfce06224c3	632
atlas_wood_golden	bark_ancient_gnarled_[Era_2_GOLDEN_AGE].prompt.txt	697ab07a9c8e29a7d9556b942ebfc29672e42a16408c05c47c71c50f900708bd	617
atlas_wood_golden	bark_dead_grey_[Era_2_GOLDEN_AGE].prompt.txt	85f7ff7b1f7f369ba87cf8e51eb557389c8a4874d37533863e531b3eea85f988	683
atlas_wood_golden	bark_oak_rough_[Era_2_GOLDEN_AGE].prompt.txt	d36adf6d602e5f168931eaebccf9624eafdf8f8fa024b4744fddc219d98c32d4	598
atlas_wood_golden	bark_pine_scale_[Era_2_GOLDEN_AGE].prompt.txt	1608a31b43023888413e4018329653915630d4bfd1fdfefc07c6d4838d61db2c	573
atlas_wood_golden	beam_carved_[Era_2_GOLDEN_AGE].prompt.txt	99e60eef11bf0e554086e7001eba89190f6fd830666d5531c4b27f16bed933cf	594
atlas_wood_golden	beam_exposed_[Era_2_GOLDEN_AGE].prompt.txt	20d8b9bf1d5267cde0adacabc3a0eb34fdad5731db9621519167e29758b061f6	618
atlas_wood_golden	beam_heavy_[Era_2_GOLDEN_AGE].prompt.txt	29c0296f9f058562c0568bf747829dceeb2a41a54952b14fb9f2ddec382bd806	591
atlas_wood_golden	birch_bark_[Era_2_GOLDEN_AGE].prompt.txt	65ad06d6d556e44261ca4f1f58d42fc52b4ab117f53c907ca54e8b5352ecfbfa	601
atlas_wood_golden	birch_white_[Era_2_GOLDEN_AGE].prompt.txt	783f474f4f2c5290f07b5f27d4f01553405d277a15d0e579a3e9dc8131586991	607
atlas_wood_golden	cedar_grey_[Era_2_GOLDEN_AGE].prompt.txt	316849c7185f81bf50ad7f4200193e9837492f962c847f7fb29dcdb0d14c3484	580
atlas_wood_golden	cedar_red_[Era_2_GOLDEN_AGE].prompt.txt	203090b188b98f392ab09f39ee98f5d7333225bc2ef16072386b93d0c0efe3e9	570
atlas_wood_golden	charred_deep_[Era_2_GOLDEN_AGE].prompt.txt	0d57fab6a22c925fab23e1a04930427a10e142881e37333f3c09a5f54c255a62	576
atlas_wood_golden	charred_surface_[Era_2_GOLDEN_AGE].prompt.txt	8a83c2174b4bf78a67a620a8110265e355ac79d6d9d05f5c248f9e1f4716ceb9	576
atlas_wood_golden	cherry_warm_[Era_2_GOLDEN_AGE].prompt.txt	29fb7c733efbe93d774f91f45b35f56b1b117abdfa268df362df067bbb89434b	559
